"

University of Santo Tomas, EXPLAIN!

Sobrang lala ng management nyo ng opening ceremony ng UAAP S88!

UNANG UNA. 3:30 nakapila na kami sa gate. Ang announcement, 6:30 pm magsasara ang gates pero 5:30 pa lang isinara nyo na kaya daan-daang estudyante AT ATHLETES ang nastranded sa España. Sinimulan nyo ang program na maraming kabataan ang nasa labas. 

PANGALAWA. 6:30 na. Sumisigaw na kami na buksan ang gate kasi nagkakastampede na sa Gate 2. Pati mga atleta hindi nyo pinapasok kahit nagmamakaawa na. MGA SECURITY GUARDS NYO, PINAGTATAWANAN PA KAMI. 

PANGATLO. 7pm na. NAGSSTAMPEDE NA ANG TAO SA GATE 1 KASI DOON KAMI ITINURO. Inabutan na kami ng ulan pero yung mga security guards nyo, galit pa. Yung mga organizers nyo, nanonood lang. 

Yung kasama ko, hinimatay— nagcollapse na. Aba, pati companion ayaw nyong pasamahin kung hindi pa pipilitin ng mga tao sa likod? 

UST, THIS IS NOT SOMETHING YOU CAN SIMPLY PUT OFF AS AN OVERFLOW NG CROWD. 

YOU PRINTED LOTS OF TICKETS PERO ANG SAGOT NG MGA GUARDS, PUNO NA PO? Hindi nyo naestimate ang crowd na pupunta sa inyo?

INUULAN NA KAMI SA TABI NG ESPAÑA, YUNG ILAN AY NASA HIGHWAY NA PERO SINARA NYO YUNG GATE DAHIL KASALANAN DAW NG MGA NASA LABAS? Lahat kami may tickets, at lahat kami matiyagang pumila UNTIL NAGDECIDE KAYO NA ISARA ANG GATES UNANNOUNCED.

Inagahan nyo ang cut-off ng entrance; HINDI kayo nagannounce kung magpapapasok pa ba kayo o hindi para makauwi na ang iba; AT TINATAWANAN PA NG IBA NYONG GUARD habang nakikiusap at nababasa sa ulan ang mga estudyante.

UNACCEPTABLE.

#UAAPS88

",_sent_compound,_sent_pos,_sent_neu,_sent_neg,_sent_category
"

Hello po sa tatlong dancers ng aws org from ue cal, pa fansign po mga lodicakes 

",0.9998510942214125,0.9998602867126465,0.0001305207961195265,9.19249123398913e-06,Strong Positive
"

i just needed to rant abt— and I’ll probably get hate from people who really pride UE Dent for this, but… honestly di ko gets yung hype. Laging sinasabi ng mga prof na dapat proud kami kasi top 1 school daw, pero rn di ko feel. First year pa lang ako (wala pa nga sa annex) tapos ang facilities parang meh para sa 180k for the whole year  ang sikip ng upuan, walang elevator, lagi pang off yung escalator. Wala pa TV, naaawa ako sa mga teachers kasi sila pa nagse-set up ng projector. Pati Labster at field trip, hiwalay pa bayad. Medyo OA ako dito pero yung gym sobrang init haha, akala ko de-aircon man lang kasi 180k per student tapos 12 sections naman you’d think all that money would go somewhere, pero parang wala lang.
 
 To be honest, the quality of teaching isn’t really what I expected either, some profs are kinda sabaw, to say the least. I came from a Big 4 school that had almost the same tuition, so paying this much here feels off. I’m not trying to sound like a bratty b*tch — maybe this is just me adjusting, and maybe over time I’ll learn to love it, especially since I really do enjoy the dentistry part itself. Maybe it’s just that some of the current subjects still feel too high-schoolish. And maybe, this really is the best Philippine dentistry can offer, and I should be thankful. Is it just me? How do you guys tolerate and survive in this environment cuz i honestly wanna switch schools nalang at this point.
 
 Just needed to let this out.

",-0.17092007050086977,7.711698719829601e-05,0.8289257114018651,0.17099717161093655,Negative
"

hello po pwede po bang magpaayos or what sa mga dentistry students?? if so how po huhu

",0.9999085995414134,0.9999194145202637,6.977050088607939e-05,1.0814978850248735e-05,Strong Positive
"

kailan po makukuha results sa PME? thanks po ☺️

",0.003299177515145857,0.00337058212608099,0.9965580132629839,7.140461093513295e-05,Neutral
"

I want to call out this boy group na ba comm, proud kayo na uno nyo ang grade pero di alam ng mga prof batak kayo mag-chat gpt during exams at naperfect nyo pa come on!!!! this is so unfair. kawawa ang ibang students na nag-aral ng todo tapos kayo mandadaya lang? HAHAHAHA mga feeling magagaling pero nganga naman kapag pen & paper ang exams  iykyk

",-0.9929518072203791,7.334510395562249e-06,0.007033589759846223,0.9929590757297582,Strong Negative
"

ANG OA SA TAGAL MAG APPROVE NG SAO SA ID HA?! NUBAYAN? TITIGNAN NIYO LANG NAMAN YAN IF APPROVE BA SA INYO OR WHAT E! WHAT'S TAKING YOU SO LONG?!!!

",-0.9999386687759397,1.472039055902007e-05,3.1977860022583757e-05,0.9999533017494184,Strong Negative
"

hello good afternoon! 

baka po may nakakita sa inyo ng ganitong tumbler sa RD (Gymnasium) kanina around 11:30am-1:00 PM TT pls pls po pakisauli if ever na nakuha niyo po. pacontact na lang po yung magccomment below. thank you so much!

",0.00038210586353670806,0.00039037093514293994,0.9996013639704032,8.265094453799638e-06,Neutral
"

baka may nakakita po ng ID ko sa 720 billiards second floor, paki surrender na lang po sa SAO. thank you po

",6.121298429206945e-05,9.800519183045253e-05,0.9998652026006312,3.679220753838308e-05,Neutral
"

hoy kung sino man yung kumakanta ng golden tsaka let it go sa LB, rinig na rinig kayo sa buong room may mga klase pa oh

",-6.934327757335268e-06,2.3002836060069477e-05,0.9999470600001993,2.9937163740601337e-05,Neutral
"

hello ano pong sim malakas signal around lb 421? im deciding to buy kasi ang hina ng smart…

how’s gomo, dito, or globe??

",-0.9253011420369148,0.03729086232934363,0.00011716713496742265,0.9625919705356889,Strong Negative
"

To that one teacher in 12 STEM, sir gawin mo naman po yung trabaho mo. Pumasok kami kahit baha, waiting for the suspension na 'di naman dumating tapos hindi mo nanaman kami sisiputin? You have been doing this for 2 months. Hindi kami nagbabayad ng tuition para sa ganito. Please be responsible because this is beyond too much.

Again, please let us hear our truth.

",-0.8091461662879738,4.9888647481566295e-05,0.1907540564170631,0.8091960549354553,Strong Negative
"

Tapos na ako sa mens basketball team. normalize natin at bigyan ng pansin ang womens basketball team dahil sa pagtingin sa pep rally ngayon may nakikita akong mga pretty girls  new crushies huhu?

",0.008086973065019265,0.008092746138572693,0.9919014807878739,5.773073553427821e-06,Neutral
"

May pasok po ba bukass

",0.9999094358136063,0.9999476671218872,1.4101569831836969e-05,3.8231308280956e-05,Strong Positive
"

hello po, from D11E baka may nakakita po ng apple charger lightning sa room 620 sa lb around 3pm, thank you.

",5.942545976722613e-05,6.878374551888555e-05,0.9999218579687295,9.358285751659423e-06,Neutral
"

hello po kay ateng sumingit magpaprint kanina kay doby, di ka ba karmahin niyan te?

",0.42206478118896484,0.7109357118606567,0.0001933574676513672,0.2888709306716919,Positive
"

shout out po kay ate kanina sa library ng tyk bakit naman po gano'n kalakas ang utetch natin

",0.999813966343936,0.999901294708252,1.1376927432138473e-05,8.73283643159084e-05,Strong Positive
"

bakit ganon ung isang prof? One minute pa lang nakakalipas nilolock agad ung pinto, tas magrereklamo di pumapasok ung estudyante. Pano papasok eh nalockan? sana all topak

",-0.9999483483152289,1.3027874585502075e-05,2.562441950198552e-05,0.9999613477059125,Strong Negative
"

very cutesy mo naman, pavictim sa socmed, microcheater naman 

",0.9974311329424381,0.998602392523284,0.00022629059249600308,0.0011713168842200094,Strong Positive
"

TAKTEEE KADIRIII SA CR NG BABAE KANINA PAG PASOK KO SA CUBICLE HARAP BA NAMAN SAKIN REGLA! HINDI MAN LANG NAG FLUSH. Sa tyk 2nd floor putcha

",-0.9613226037472486,0.019246997234128965,0.0001834056594699597,0.9805695971064011,Strong Negative
"

Disappointing how some “friends” choose to laugh at the issue about you instead of telling you, just so you could be aware.

",-0.9979722936404869,0.0010109107242897153,5.884910933673382e-06,0.9989832043647766,Strong Negative
"

sana po pababain kami sa PEP rally bukas  minsan na nga lang magkaroon ng PEP rally may quiz pa po sana pababain, sana makanood, sana maawa plz

",0.013058015144451929,0.013066496700048447,0.986925021744355,8.481555596517865e-06,Neutral
"

Eto ako tiis tiis lang kunwari di ka namimiss

",-0.9995031946455128,0.00022518698824569583,4.643137799575925e-05,0.9997283816337585,Strong Negative
"

taena di naman kita crush noon eh bat bigla mo nalang akong kinausap kupal ka ngayon inaantay ko lagi chat mo fawking shizm

",0.9998508501594188,0.9999159574508667,1.8935257685370743e-05,6.510729144793004e-05,Strong Positive
"

Nag aaway dent proper & freshies? 1v1 na lang sa impression making

",-0.9992659674608149,0.000353397277649492,2.7237983886152506e-05,0.9996193647384644,Strong Negative
"

Parang lalagnatin ako sa responsibilities as student, committee and officer hays buti nalang magka org tayo crushiecakes  Isang tingin, isang ngiti, wala na…okay na pala ako 

",-0.0001631456852919655,1.6551070075365715e-05,0.9998037521745573,0.0001796967553673312,Neutral
"

Hello! Looking for jowa, de joke lang. For real, hopefully you're all doing well, wishing you all a good luck this sem and upcoming sems♥️♥️♥️

",2.9189090128056705e-05,4.1792431147769094e-05,0.9999456042278325,1.2603341019712389e-05,Neutral
"

Hello po! Just want to say thank you to the two students from the College of Dentistry who returned my cellphone. I still have your pics on my phone. Thank you so much! Sana maka-flat 1 kayo sa majors niyo. ✨

",-2.427011713734828e-05,1.580539537826553e-05,0.9999441190921061,4.007551251561381e-05,Neutral
"

ako lang ba naiinis sa system ng pagbili ng new pe uniform hahaha sobrang onti lang ng supplies nila na para bang lagi need mag restock tapos yung mga matagal pa vacant hindi makabili kaya in the end mauubusan sila  do better plz nagagalit na nanay ko sakin wala pa din akong bagong pe

",-0.9999523473779846,9.148021490545943e-06,2.93565790343564e-05,0.9999614953994751,Strong Negative
"

MAY PABIGAT PARIN PALA KAHIT COLLEGE NA. ANTE/ANGKOL MAY BOLBOL KA NA O BAKA NAMAN MAHIYA KA.

",-0.9994310662805219,1.2643569789361209e-05,0.0005436465798993595,0.9994437098503113,Strong Negative
"

Hello po pahelp po kung sino man po nakakita ng pink crochet cat keychain na may kasamang maliit na crochet star and two keychains with it. Please comment down po if ever thank you 

",0.012498623637839046,0.012507874518632889,0.9874828746005733,9.250880793842953e-06,Neutral
"

lakas humatak sa grade ng feeling major sub amazing

",-0.013345940033104853,2.4563638362451456e-05,0.9866049326901702,0.013370503671467304,Neutral
"

am pretty sure naman be na hindi ako pangit (trans) pero pota durog na durog pa rin talaga pagkatao ko rito sa mga prof sa ue huhuhu kala ko fantasy rito di naman pala hayup HAHAJAJAHAHAHAHAHAHAH

",-0.999917662453754,7.47411240809015e-06,6.738932142980048e-05,0.9999251365661621,Strong Negative
"

Hi sa leader ng Auxiliary Corps, ano ba favorite color mo at magawan ka ng regalo

",4.649675429391209e-05,6.400349957402796e-05,0.9999184897551459,1.7506745280115865e-05,Neutral
"

hindi po ba naiisip ng school na napapagod din ang students and need magpahinga. gusto ko na matulog 

",-0.9973100762108515,3.739788735401817e-05,0.0026151280144404154,0.9973474740982056,Strong Negative
"

To that guy sa elev kanina around 12:30 grabe, sobrang oblivious mo, mahiya ka naman. Nag-tanong ka pa kung pwede mag-roundtrip.  asim sis sinabihan ka na ni ate na huwag sumakay, pero pinilit mo pa rin, parang entitled ka. Next time, mag-aral ka muna ng basic manners bago ka magpasikat sa barkada mo. Kala mo naman bad bitch ka asim asim ng ugali.

",-0.9899342944099772,1.7137341129143354e-05,0.010031439279125769,0.9899514233797451,Strong Negative
"

Hi!
May nawawala pong Black AquaFlask sip na may 2 stickers (Lazy Life nd McNuggets).
naiwan ko po sa FD 4th floor Girls’ CR, mga 12:56–2:00 PM. (sep 2, 2025)

Akin po iyon, pakibalik please pls pleaks :((

",0.9972125222884642,0.9972420458104858,0.002728383393137614,2.9570796376585177e-05,Strong Positive
"

Hello may lost and found po ba ang ue, lost my pink DALI tote bag sa FD building 3rd floor near sa nag bebenta ng ue pe clothes, pls nandun po pants and shoes ko places I've went through were 620, 618, and 3rd floor of FD building near 3D gym, althohght I retraced all my steps but to no avail, someone took it, please its just pe pants, charger, and gusgusin na shoes, paiwan nalang po sa kay ate guard sa gastam gate:<<

",0.44206555813434534,0.4424555003643036,0.5571545574057382,0.0003899422299582511,Positive
"

hi dent seniors. normal lang po ba kwatro prelims sa GEN ANA? :(

",0.9999225677347567,0.9999539486242182,1.4633897454800174e-05,3.1417478327039673e-05,Strong Positive
"

reply to #UEFW24302
gusto rin naman kita pero mixed signals ka kasi

",0.0008175400953405187,0.000826610000564162,0.9991643200755529,9.06992388298955e-06,Neutral
"

SUSPEND PLS

",0.9997288892809593,0.9997358918190002,0.000257105642958777,7.002538040978834e-06,Strong Positive
"

Galit na galit yung tyk sa nandadaya pero last year tuwang tuwa siya kase dinaya ng tropa nya yung paper nya

",-0.9906028174445964,0.000828240008559078,0.0077407025382854044,0.9914310574531555,Strong Negative
"

papasok? at kung papasok, bakit?

",0.9996179621375632,0.999804675579071,8.610979421064258e-06,0.00018671344150789082,Strong Positive
"

patigasan nalang mukha sa elev, late na kame e

",-0.9991253037005663,0.0004252176731824875,2.4260953068733215e-05,0.9995505213737488,Strong Negative
"

Shout out po pala dun sa mga nakasabay ko shs na group of boys ang lakas niyo maka bully sa may autistic na student what a manchild

",-0.9980728546506725,0.0009567817151474335,1.3599899585290758e-05,0.9990296183852673,Strong Negative
"

huy DILG babad na babad kame dito ohh, huy anebeh

",0.9997773722061538,0.9998829364776611,1.1499250831548125e-05,0.00010556427150731906,Strong Positive
"

hello po baka po may nakakita ng powerbank color black orange

",0.9998710662148369,0.9999022483825684,6.65694497001823e-05,3.118216773145832e-05,Strong Positive
"

sines itech hindi alam tinuturong subject na nakita na galing sa chatgpt mga nonsense na pinagsasabi

",-0.9983918194193393,0.000799405078357167,9.467023112729003e-06,0.9991911278985302,Strong Negative
"

Hi admin, ask ko lang sana kung possible kaya na magkaroon ng student Beep card purchasing dito mismo sa UE campus by September 15?  Para di na hassle sa mga estudyante na mag-aavail pa sa mga station. Ang convenient siguro kung may booth o kiosk sa loob ng school kahit for limited days lang.

",0.004503025964368135,0.004537238215931274,0.9954285494751034,3.4212308965361695e-05,Neutral
"

bakit po ba trip na trip ni UE mag bagsak ng mga activities at mag pa cram ng school works bago mag exam???

",-0.9875132800079882,0.006238663103431463,9.393785148859024e-06,0.9937519431114197,Strong Negative
"

Hello po! Meron po ba ditong may kakilala na nagrerestoration ng teeth na may cavity for free or mura lang po? huhu 8 teeth daw po ung need ng restoration sakin thank you!!

",0.00015759634152345825,0.00017918240365074483,0.9997992315216686,2.1586074680679673e-05,Neutral
"

Trip niyo ba?

",0.9997610095379059,0.9998748302459717,1.1349045962560922e-05,0.00011382070806575939,Strong Positive
"

Hi po kay L sa CCSS!

You're the prettiest girl I've ever met and each time you smile at me, it makes my heart go wild <3

",-0.00010575283795333235,1.4694557648908813e-05,0.9998648580467489,0.00012044739560224116,Neutral
"

Hello PA system!

Happy to hear the announcements pero I think train your members more. May time limit ba? Kasi very evident na nagmamadali sila sa pagbabasa, kinakapos ng hininga, nabubulol, nawawala sa binabasa. Then practice the script. Last minute ba binibigay? Reluctant yung tone kung anong babasahin next or humahaba yung awkward silence. Your tone also, know how you can utilize your voice and how you can deliver your lines effectively. Parang dagdag ingay lang kasi yung announcement kasi hindi naman nakakacaught ng attention, nagfafall na sa middle yung listeners, and hindi audible. 

There's always room for improvement pero consistent yung low and cheap quality na nadedeliver. I hope mabigyan sila ng proper training or even just assess their performance. Pero kung 'yun na talaga, well what a choice ig?

",-0.0004676819789892761,1.0222795026493259e-05,0.9995118724309577,0.00047790477401576936,Neutral
